"Which statement is true regarding external tables?","The default REJECT LIMIT for external tables is UNLIMITED","The data and metadata for an external table are stored outside the database","ORACLE_LOADER and ORACLE_DATAPUMP have exactly the same functionality when used with an external table","The CREATE TABLE AS SELECT statement can be used to unload data into regular table in the database from an external table","d"
"SNAPSHOT is used for (DBA)","Synonym","Tablespace","System server","Dynamic data replication","d"
"Isolation of the transactions is ensured by","Transaction management","Application programmer","Concurrency control","Recovery management","c"
"Which of the following statements is/are not true for SQL profiler?","Enables you to monitor events","Check if rows are being inserted properly","Check the performance of a stored procedure","ALL of the mentioned","c"
"A lock that allows concurrent transactions to access different rows of the same table is known as a","Database-level lock","Table-level lock","Page-level lock","Row-level lock","d"
"Which of the following is the block that is not permitted to be written back to the disk?","Dead code","Read only","Pinned","Zapped","c"
"All lock information is managed by a __________ which is responsible for assigning and policing the locks used by the transactions.","Scheduler","DBMS","Lock manager","Locking agent","c"
"The deadlock state can be changed back to stable state by using _____________ statement.","Commit","Rollback","Savepoint","Deadlock","b"
"A deadlock exists in the system if and only if the wait-for graph contains a ___________","Cycle","Direction","Bi-direction","Rotation","a"
"In a database the file  is contained in ________","Entire database","Two area","One area","more than one area","c"
"____________ denotes the largest timestamp of any transaction that executed write(Q) successfully.","W-timestamp(Q)","R-timestamp(Q)","RW-timestamp(Q)","WR-timestamp(Q)","a"
"The _____________ ensures that any conflicting read and write operations are executed in timestamp order.","Timestamp-ordering protocol","Timestamp protocol","W-timestamp","R-timestamp","a"
"ANSI-standard SQL allows the use of special operators in conjunction with the WHERE clause.  A special operator used to check whether an attribute value is null is","BETWEEN","IS NULL","LIKE","IN","b"
"A condition that occurs when two transactions wait for each other to unlock data is known as a(n)","Shared lock","Exclusive lock","Binary lock","Deadlock","d"
"_______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed.","Serializability","Atomicity","Isolation","Time stamping","c"
"A unit of storage that can store one or more records in a hash file organization is denoted as","Buckets","Disk pages","Blocks","Nodes","a"
"The file organization which allows us to read records that would satisfy the join condition by using one block read is","Heap file organization","Sequential file organization","Clustering file organization","Hash files organization","c"
